"item-title","item-title href","item-title src","copies-text","card-footer","px-3","submission-preview src"
"Leo Salazar","https://sortitoutsi.net/graphics/browse/1/1825790/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000449125.png","2000449125","Contribute","",""
"Llorenç Serred","https://sortitoutsi.net/graphics/browse/1/1555893/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000309578.png","2000309578","0
                                 5","V 2024.05","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.05/2000309578.png?width=100&height=100"
"Lluc Castell","https://sortitoutsi.net/graphics/browse/1/1562766/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000299750.png","2000299750","0
                                 2","V 2024.01","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.01/2000299750.png?width=100&height=100"
"Luca Koleosho","https://sortitoutsi.net/graphics/browse/1/1405358/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000061312.png","2000061312","3
                                 17","",""
"Lucas Alves","https://sortitoutsi.net/graphics/browse/1/1801607/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000480016.png","2000480016","Contribute","",""
"Makar Kotovshchikov","https://sortitoutsi.net/graphics/browse/1/1820493/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000347432.png","2000347432","0
                                 1","",""
"Marcos Fernández","https://sortitoutsi.net/graphics/browse/1/1477350/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000200860.png","2000200860","0
                                 2","V 2023.03","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2023.03/2000200860.png?width=100&height=100"
"Marko Dmitrovic","https://sortitoutsi.net/graphics/browse/1/432338/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/62038612.png","62038612","0
                                 27","V 2025.00","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2025.00/62038612.png?width=100&height=100"
"Martí Farell","https://sortitoutsi.net/graphics/browse/1/1812328/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000474252.png","2000474252","0
                                 1","",""
"Martí Rivas","https://sortitoutsi.net/graphics/browse/1/1812293/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000497700.png","2000497700","Contribute","",""
"Miguel Londoño","https://sortitoutsi.net/graphics/browse/1/1823702/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000264235.png","2000264235","0
                                 1","",""
"Miguel Rubio","https://sortitoutsi.net/graphics/browse/1/1066956/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/67282688.png","67282688","0
                                 11","V 2024.06","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.06/67282688.png?width=100&height=100"
"Mohamed El Mahi","https://sortitoutsi.net/graphics/browse/1/1820972/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000497641.png","2000497641","Contribute","",""
"Nabil Kaaouach","https://sortitoutsi.net/graphics/browse/1/1824477/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000477197.png","2000477197","Contribute","",""
"Omar El Hilali","https://sortitoutsi.net/graphics/browse/1/1260432/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000049425.png","2000049425","0
                                 9","V 2024.07","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.07/2000049425.png?width=100&height=100"
"Pau Moliner","https://sortitoutsi.net/graphics/browse/1/1804574/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000494432.png","2000494432","Contribute","",""
"Pere Milla","https://sortitoutsi.net/graphics/browse/1/455702/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/67170824.png","67170824","0
                                 15","V 2024.09","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.09/67170824.png?width=100&height=100"
"Pol Caramés","https://sortitoutsi.net/graphics/browse/1/1812521/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000494412.png","2000494412","Contribute","",""
"Pol Escribano","https://sortitoutsi.net/graphics/browse/1/1820329/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000498371.png","2000498371","Contribute","",""
"Pol Lozano","https://sortitoutsi.net/graphics/browse/1/460422/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/67246431.png","67246431","0
                                 13","V 2024.07","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.07/67246431.png?width=100&height=100"
"Pol Montesinos","https://sortitoutsi.net/graphics/browse/1/1814405/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000487689.png","2000487689","Contribute","",""
"Pol Rivera","https://sortitoutsi.net/graphics/browse/1/1576219/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000277289.png","2000277289","0
                                 2","V 2024.01","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.01/2000277289.png?width=100&height=100"
"Pol Tristán","https://sortitoutsi.net/graphics/browse/1/990256/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/67277653.png","67277653","0
                                 8","V 12.13","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/12.13/67277653.png?width=100&height=100"
