"item-title","item-title href","item-title src","copies-text","px-3","submission-preview src","card-footer"
"Robert Navarro","https://sortitoutsi.net/graphics/browse/1/972915/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/49052213.png","49052213","V 2024.06","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.06/49052213.png?width=100&height=100","0
                                 17"
"Rubén Esparza","https://sortitoutsi.net/graphics/browse/1/1813407/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000503364.png","2000503364","","","0
                                 1"
"Selton","https://sortitoutsi.net/graphics/browse/1/1813039/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000403784.png","2000403784","","","0
                                 1"
"Simón García","https://sortitoutsi.net/graphics/browse/1/1824700/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000394746.png","2000394746","","","0
                                 2"
"Telmo Zarandona","https://sortitoutsi.net/graphics/browse/1/1826795/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000489677.png","2000489677","","","0
                                 1"
"Txus Vizcay","https://sortitoutsi.net/graphics/browse/1/1466490/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000217186.png","2000217186","V 2023.01","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2023.01/2000217186.png?width=100&height=100","2
                                 4"
"Unai Eguíluz","https://sortitoutsi.net/graphics/browse/1/1313476/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000066197.png","2000066197","","","3
                                 9"
"Unai Gómez","https://sortitoutsi.net/graphics/browse/1/1313638/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000065899.png","2000065899","V 2024.00","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.00/2000065899.png?width=100&height=100","0
                                 7"
"Unai Ordoñez","https://sortitoutsi.net/graphics/browse/1/1792803/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000502983.png","2000502983","","","Contribute"
"Unai Simón","https://sortitoutsi.net/graphics/browse/1/457801/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/67200923.png","67200923","","","2
                                 36"
"Unax","https://sortitoutsi.net/graphics/browse/1/1826788/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000489700.png","2000489700","","","0
                                 1"
"Urko Izeta","https://sortitoutsi.net/graphics/browse/1/801436/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/67256679.png","67256679","V 2024.13","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.13/67256679.png?width=100&height=100","0
                                 7"
"Xabi Irurita","https://sortitoutsi.net/graphics/browse/1/1244101/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000024294.png","2000024294","V 2024.11","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.11/2000024294.png?width=100&height=100","0
                                 4"
"Xantiago Oyharçabal","https://sortitoutsi.net/graphics/browse/1/1813151/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000503368.png","2000503368","","","0
                                 1"
"Yeray","https://sortitoutsi.net/graphics/browse/1/457121/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/67192475.png","67192475","V 2023.11","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2023.11/67192475.png?width=100&height=100","0
                                 22"
"Yuri","https://sortitoutsi.net/graphics/browse/1/449291/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/67035000.png","67035000","V 2024.06","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.06/67035000.png?width=100&height=100","0
                                 24"
