"item-title","item-title href","item-title src","copies-text","card-footer","px-3","submission-preview src"
"Miguel Monferrer","https://sortitoutsi.net/graphics/browse/1/1562796/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000299716.png","2000299716","0
                                 2","V 2024.02","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.02/2000299716.png?width=100&height=100"
"Mouctar Diakhaby","https://sortitoutsi.net/graphics/browse/1/378897/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/48036643.png","48036643","2
                                 33","",""
"Nil Ruiz","https://sortitoutsi.net/graphics/browse/1/1439134/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000161805.png","2000161805","1
                                 3","V 2022.12","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2022.12/2000161805.png?width=100&height=100"
"Pablo García","https://sortitoutsi.net/graphics/browse/1/1821960/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000500551.png","2000500551","0
                                 1","",""
"Pablo Mollà","https://sortitoutsi.net/graphics/browse/1/1820292/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000500552.png","2000500552","0
                                 1","",""
"Pau Casado","https://sortitoutsi.net/graphics/browse/1/1816365/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000500553.png","2000500553","0
                                 1","",""
"Pepelu","https://sortitoutsi.net/graphics/browse/1/457996/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/67207683.png","67207683","3
                                 21","V 2024.13","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.13/67207683.png?width=100&height=100"
"Pere Joan","https://sortitoutsi.net/graphics/browse/1/1067573/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/67295523.png","67295523","0
                                 4","V 2022.08","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2022.08/67295523.png?width=100&height=100"
"Pol Trigueros","https://sortitoutsi.net/graphics/browse/1/1554188/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000311929.png","2000311929","0
                                 3","V 2024.09","https://sortitoutsidospaces.b-cdn.net/megapacks/cutoutfaces/originals/2024.09/2000311929.png?width=100&height=100"
"Raúl Jiménez","https://sortitoutsi.net/graphics/browse/1/1624470/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000325319.png","2000325319","0
                                 8","",""
"Raúl Ruiz","https://sortitoutsi.net/graphics/browse/1/1821973/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000500554.png","2000500554","0
                                 1","",""
"Rodrigo Gamón","https://sortitoutsi.net/graphics/browse/1/1824278/timeline","https://sortitoutsi.b-cdn.net/uploads/iconface/2000404520.png","2000404520","0
                                 1","",""
